timestamp,Zone,Shift,Pressure_PSI,Temperature_C,Flow_Rate_LPM
2026-06-30 01:20:00,Zone_East,Morning,156.81,84.56,1133.54
2026-06-30 01:22:00,Zone_East,Afternoon,160.96,46.91,1355.77
2026-06-30 01:24:00,Zone_Central,Afternoon,125.12,56.53,1331.2
2026-06-30 01:26:00,Zone_East,Afternoon,167.47,64.75,1131.51
2026-06-30 01:28:00,Zone_West,Night,213.54,63.84,1005.51
2026-06-30 01:30:00,Zone_South,Night,187.33,50.39,1260.65
2026-06-30 01:32:00,Zone_East,Afternoon,275.08,55.25,1268.75
2026-06-30 01:34:00,Zone_East,Morning,128.97,83.94,1263.66
2026-06-30 01:36:00,Zone_North,Morning,214.63,60.2,726.28
2026-06-30 01:38:00,Zone_West,Night,257.33,67.64,620.35
2026-06-30 01:40:00,Zone_South,Afternoon,198.37,73.17,1386.55
2026-06-30 01:42:00,Zone_Central,Morning,120.47,74.69,1367.72
2026-06-30 01:44:00,Zone_Central,Afternoon,158.85,72.52,1051.5
2026-06-30 01:46:00,Zone_West,Morning,171.8,58.48,1394.45
2026-06-30 01:48:00,Zone_South,Night,274.56,49.47,1216.44
2026-06-30 01:50:00,Zone_West,Afternoon,265.88,56.27,1013.9
2026-06-30 01:52:00,Zone_South,Afternoon,271.87,53.41,911.46
2026-06-30 01:54:00,Zone_West,Morning,252.12,50.45,1074.29
2026-06-30 01:56:00,Zone_Central,Morning,176.26,45.98,1012.64
2026-06-30 01:58:00,Zone_Central,Morning,264.94,82.43,1395.04
2026-06-30 02:00:00,Zone_North,Afternoon,277.07,81.84,992.37
2026-06-30 02:02:00,Zone_East,Night,176.01,47.02,1268.74
2026-06-30 02:04:00,Zone_West,Night,161.69,51.92,1250.9
2026-06-30 02:06:00,Zone_North,Morning,207.51,50.58,657.13
2026-06-30 02:08:00,Zone_East,Night,149.94,56.25,669.61
2026-06-30 02:10:00,Zone_West,Morning,125.22,53.16,1127.85
2026-06-30 02:12:00,Zone_South,Night,271.33,82.83,807.29
2026-06-30 02:14:00,Zone_East,Afternoon,268.12,48.37,1126.02
2026-06-30 02:16:00,Zone_Central,Morning,146.02,53.47,715.7
2026-06-30 02:18:00,Zone_North,Night,0.0,48.23,917.65
2026-06-30 02:20:00,Zone_East,Afternoon,252.97,84.22,681.98
2026-06-30 02:22:00,Zone_East,Night,225.76,81.74,825.67
2026-06-30 02:24:00,Zone_Central,Afternoon,183.17,73.67,670.64
2026-06-30 02:26:00,Zone_West,Afternoon,239.07,62.04,1376.46
2026-06-30 02:28:00,Zone_South,Night,263.53,52.61,916.05
2026-06-30 02:30:00,Zone_Central,Night,268.19,53.86,1320.95
2026-06-30 02:32:00,Zone_South,Afternoon,198.37,62.72,1376.94
2026-06-30 02:34:00,Zone_West,Afternoon,147.77,75.73,1327.65
2026-06-30 02:36:00,Zone_East,Afternoon,266.05,55.59,963.97
2026-06-30 02:38:00,Zone_South,Morning,134.81,57.43,1223.12
2026-06-30 02:40:00,Zone_North,Afternoon,235.47,69.0,722.96
2026-06-30 02:42:00,Zone_North,Morning,142.48,54.51,675.87
2026-06-30 02:44:00,Zone_Central,Afternoon,182.3,68.37,1301.52
2026-06-30 02:46:00,Zone_West,Morning,185.85,60.49,624.9
2026-06-30 02:48:00,Zone_Central,Afternoon,145.4,46.37,1377.86
2026-06-30 02:50:00,Zone_Central,Afternoon,267.63,61.11,1137.71
2026-06-30 02:52:00,Zone_Central,Afternoon,120.43,81.78,935.69
2026-06-30 02:54:00,Zone_North,Night,263.01,56.72,713.1
2026-06-30 02:56:00,Zone_North,Night,261.41,57.91,1178.58
2026-06-30 02:58:00,Zone_Central,Afternoon,170.71,47.64,1050.49
2026-06-30 03:00:00,Zone_North,Morning,232.69,69.6,1168.9
2026-06-30 03:02:00,Zone_West,Morning,160.45,78.97,934.34
2026-06-30 03:04:00,Zone_Central,Afternoon,241.4,59.12,653.01
2026-06-30 03:06:00,Zone_North,Night,209.78,54.61,851.98
2026-06-30 03:08:00,Zone_South,Morning,168.04,83.26,852.02
2026-06-30 03:10:00,Zone_Central,Night,184.04,74.8,606.94
2026-06-30 03:12:00,Zone_Central,Morning,230.38,67.69,607.66
2026-06-30 03:14:00,Zone_West,Afternoon,264.98,57.22,864.61
2026-06-30 03:16:00,Zone_East,Night,140.92,53.83,1182.1
2026-06-30 03:18:00,Zone_South,Morning,211.42,73.63,1099.23
2026-06-30 03:20:00,Zone_West,Afternoon,160.6,65.87,791.21
2026-06-30 03:22:00,Zone_West,Afternoon,248.22,65.82,1082.21
2026-06-30 03:24:00,Zone_West,Afternoon,131.24,47.95,1117.9
2026-06-30 03:26:00,Zone_East,Night,230.23,65.49,1018.06
2026-06-30 03:28:00,Zone_West,Night,147.99,77.91,1017.08
2026-06-30 03:30:00,Zone_North,Afternoon,215.42,82.87,895.8
2026-06-30 03:32:00,Zone_Central,Night,253.71,49.27,698.72
2026-06-30 03:34:00,Zone_Central,Morning,240.81,70.25,908.39
2026-06-30 03:36:00,Zone_South,Afternoon,240.47,67.73,876.27
2026-06-30 03:38:00,Zone_South,Afternoon,202.86,80.61,1073.58
2026-06-30 03:40:00,Zone_Central,Night,262.52,75.05,1285.01
2026-06-30 03:42:00,Zone_North,Afternoon,214.1,83.61,900.3
2026-06-30 03:44:00,Zone_East,Morning,266.8,83.4,1167.79
2026-06-30 03:46:00,Zone_East,Night,207.44,54.03,1249.46
2026-06-30 03:48:00,Zone_North,Night,200.95,74.01,769.4
2026-06-30 03:50:00,Zone_East,Afternoon,155.58,66.22,1321.32
2026-06-30 03:52:00,Zone_West,Afternoon,207.17,53.58,656.36
2026-06-30 03:54:00,Zone_South,Night,142.49,52.79,1321.38
2026-06-30 03:56:00,Zone_Central,Night,259.15,48.24,730.91
2026-06-30 03:58:00,Zone_North,Afternoon,0.0,76.82,869.74
2026-06-30 04:00:00,Zone_East,Morning,278.98,57.98,1084.19
2026-06-30 04:02:00,Zone_South,Afternoon,134.74,79.28,1324.55
2026-06-30 04:04:00,Zone_South,Afternoon,158.51,69.33,804.56
2026-06-30 04:06:00,Zone_East,Night,260.35,71.95,1210.86
2026-06-30 04:08:00,Zone_South,Afternoon,183.24,56.67,1168.35
2026-06-30 04:10:00,Zone_North,Night,194.61,63.29,727.77
2026-06-30 04:12:00,Zone_North,Afternoon,257.7,61.49,983.57
2026-06-30 04:14:00,Zone_East,Morning,203.49,54.43,985.2
2026-06-30 04:16:00,Zone_South,Morning,150.96,78.3,843.69
2026-06-30 04:18:00,Zone_North,Night,262.72,69.88,1223.94
2026-06-30 04:20:00,Zone_North,Night,124.97,46.5,1340.75
2026-06-30 04:22:00,Zone_West,Afternoon,263.26,77.8,1173.26
2026-06-30 04:24:00,Zone_West,Afternoon,128.08,49.24,1378.36
2026-06-30 04:26:00,Zone_North,Morning,226.54,61.15,640.37
2026-06-30 04:28:00,Zone_East,Afternoon,131.47,67.85,629.78
2026-06-30 04:30:00,Zone_Central,Morning,232.99,45.31,1315.09
2026-06-30 04:32:00,Zone_Central,Night,125.44,71.12,1318.24
2026-06-30 04:34:00,Zone_North,Afternoon,254.79,71.39,685.7
2026-06-30 04:36:00,Zone_North,Night,194.55,71.1,885.96
2026-06-30 04:38:00,Zone_North,Afternoon,134.95,51.54,1268.32
2026-06-30 04:40:00,Zone_East,Morning,233.09,55.23,702.83
2026-06-30 04:42:00,Zone_West,Night,198.29,54.9,813.94
2026-06-30 04:44:00,Zone_North,Night,150.55,83.4,1144.8
2026-06-30 04:46:00,Zone_North,Afternoon,122.51,47.7,1385.52
2026-06-30 04:48:00,Zone_South,Night,186.88,62.15,1237.71
2026-06-30 04:50:00,Zone_East,Morning,133.7,79.85,1221.85
2026-06-30 04:52:00,Zone_North,Night,135.07,75.78,874.13
2026-06-30 04:54:00,Zone_South,Night,162.77,77.9,1129.07
2026-06-30 04:56:00,Zone_Central,Afternoon,220.87,83.89,690.47
2026-06-30 04:58:00,Zone_North,Night,204.79,60.49,1393.81
2026-06-30 05:00:00,Zone_North,Afternoon,131.04,57.39,984.47
2026-06-30 05:02:00,Zone_South,Afternoon,274.95,65.11,1111.05
2026-06-30 05:04:00,Zone_East,Night,261.95,51.0,1300.94
2026-06-30 05:06:00,Zone_North,Morning,161.48,67.48,600.77
2026-06-30 05:08:00,Zone_Central,Afternoon,139.57,51.31,1380.79
2026-06-30 05:10:00,Zone_North,Night,270.78,74.45,887.33
2026-06-30 05:12:00,Zone_Central,Afternoon,193.78,46.49,871.67
2026-06-30 05:14:00,Zone_West,Morning,169.79,55.38,716.05
2026-06-30 05:16:00,Zone_West,Morning,198.46,72.82,1286.55
2026-06-30 05:18:00,Zone_Central,Afternoon,243.64,55.22,1296.67
2026-06-30 05:20:00,Zone_East,Morning,146.94,74.15,615.99
2026-06-30 05:22:00,Zone_North,Night,242.8,84.83,644.58
2026-06-30 05:24:00,Zone_North,Night,239.91,76.88,1334.67
2026-06-30 05:26:00,Zone_West,Afternoon,206.3,58.67,698.29
2026-06-30 05:28:00,Zone_Central,Morning,258.53,81.02,1096.74
2026-06-30 05:30:00,Zone_North,Afternoon,141.14,47.05,1095.72
2026-06-30 05:32:00,Zone_North,Night,215.28,74.0,1295.78
2026-06-30 05:34:00,Zone_East,Night,191.89,45.93,1058.12
2026-06-30 05:36:00,Zone_South,Afternoon,187.57,51.98,947.21
2026-06-30 05:38:00,Zone_West,Afternoon,160.41,84.5,1379.5
2026-06-30 05:40:00,Zone_West,Night,179.56,59.44,783.05
2026-06-30 05:42:00,Zone_South,Night,0.0,77.82,810.17
2026-06-30 05:44:00,Zone_North,Morning,160.26,60.04,667.82
2026-06-30 05:46:00,Zone_East,Morning,163.51,78.6,1380.25
2026-06-30 05:48:00,Zone_East,Morning,235.31,83.62,1165.09
2026-06-30 05:50:00,Zone_West,Afternoon,127.77,62.42,609.68
2026-06-30 05:52:00,Zone_East,Night,224.19,67.37,1163.45
2026-06-30 05:54:00,Zone_South,Afternoon,155.43,70.15,923.31
2026-06-30 05:56:00,Zone_North,Night,133.1,82.39,1374.04
2026-06-30 05:58:00,Zone_South,Morning,168.13,55.27,821.91
2026-06-30 06:00:00,Zone_Central,Morning,155.92,69.45,1168.23
2026-06-30 06:02:00,Zone_West,Morning,208.33,57.99,1101.95
2026-06-30 06:04:00,Zone_East,Morning,177.18,53.68,609.64
2026-06-30 06:06:00,Zone_Central,Night,274.56,48.4,1308.17
2026-06-30 06:08:00,Zone_East,Morning,274.17,69.83,711.69
2026-06-30 06:10:00,Zone_North,Night,190.99,80.28,1130.87
2026-06-30 06:12:00,Zone_North,Night,247.21,59.06,1220.44
2026-06-30 06:14:00,Zone_North,Afternoon,122.12,67.11,1104.74
2026-06-30 06:16:00,Zone_East,Morning,207.65,70.69,677.69
2026-06-30 06:18:00,Zone_Central,Morning,238.93,61.59,1380.14
2026-06-30 06:20:00,Zone_North,Afternoon,154.71,81.13,789.45
2026-06-30 06:22:00,Zone_Central,Night,129.79,59.51,1102.29
2026-06-30 06:24:00,Zone_East,Morning,144.95,50.0,1237.74
2026-06-30 06:26:00,Zone_Central,Night,190.7,50.76,1351.39
2026-06-30 06:28:00,Zone_East,Afternoon,201.02,80.63,1083.21
2026-06-30 06:30:00,Zone_East,Night,180.94,84.52,807.24
2026-06-30 06:32:00,Zone_West,Morning,190.4,56.56,1269.31
2026-06-30 06:34:00,Zone_East,Night,195.24,50.74,730.58
2026-06-30 06:36:00,Zone_East,Night,243.11,64.29,617.83
2026-06-30 06:38:00,Zone_South,Morning,136.84,73.38,1326.52
2026-06-30 06:40:00,Zone_North,Morning,243.03,69.5,1060.31
2026-06-30 06:42:00,Zone_West,Night,194.1,83.04,655.71
2026-06-30 06:44:00,Zone_West,Night,238.67,77.71,1063.78
2026-06-30 06:46:00,Zone_West,Afternoon,237.51,79.76,716.01
2026-06-30 06:48:00,Zone_South,Morning,195.29,66.67,625.11
2026-06-30 06:50:00,Zone_East,Night,153.82,58.09,693.22
2026-06-30 06:52:00,Zone_North,Morning,205.86,73.07,1220.09
2026-06-30 06:54:00,Zone_Central,Afternoon,273.28,62.56,1204.53
2026-06-30 06:56:00,Zone_East,Night,214.16,56.51,1083.45
2026-06-30 06:58:00,Zone_South,Night,121.77,51.09,767.46
2026-06-30 07:00:00,Zone_East,Night,129.55,66.11,1191.17
2026-06-30 07:02:00,Zone_East,Morning,278.86,68.77,926.44
2026-06-30 07:04:00,Zone_South,Afternoon,131.51,67.75,1008.6
2026-06-30 07:06:00,Zone_West,Morning,127.37,49.66,1318.11
2026-06-30 07:08:00,Zone_West,Night,176.48,67.8,966.29
2026-06-30 07:10:00,Zone_North,Afternoon,275.09,51.74,1101.09
2026-06-30 07:12:00,Zone_North,Night,170.99,71.55,1369.4
2026-06-30 07:14:00,Zone_West,Night,185.58,62.18,961.11
2026-06-30 07:16:00,Zone_Central,Morning,221.45,78.95,1048.58
2026-06-30 07:18:00,Zone_East,Night,123.86,76.13,1067.53
2026-06-30 07:20:00,Zone_Central,Afternoon,263.64,73.98,792.57
2026-06-30 07:22:00,Zone_East,Night,203.11,73.03,1189.54
2026-06-30 07:24:00,Zone_West,Night,194.69,67.42,1181.31
2026-06-30 07:26:00,Zone_North,Morning,257.72,47.44,770.85
2026-06-30 07:28:00,Zone_North,Afternoon,272.49,71.22,610.67
2026-06-30 07:30:00,Zone_Central,Morning,187.75,63.68,1399.15
2026-06-30 07:32:00,Zone_North,Night,147.59,63.78,1065.27
2026-06-30 07:34:00,Zone_West,Morning,250.51,60.16,744.83
2026-06-30 07:36:00,Zone_Central,Morning,184.52,82.16,826.85
2026-06-30 07:38:00,Zone_East,Morning,269.69,54.98,1094.23
2026-06-30 07:40:00,Zone_North,Morning,271.98,57.66,710.09
2026-06-30 07:42:00,Zone_South,Night,138.37,83.52,629.82
2026-06-30 07:44:00,Zone_North,Night,273.05,77.41,1238.78
2026-06-30 07:46:00,Zone_East,Afternoon,178.92,45.56,1172.68
2026-06-30 07:48:00,Zone_Central,Morning,223.4,81.24,847.68
2026-06-30 07:50:00,Zone_East,Morning,125.56,54.07,646.79
2026-06-30 07:52:00,Zone_South,Afternoon,262.22,73.24,989.02
2026-06-30 07:54:00,Zone_West,Morning,222.66,67.12,820.95
2026-06-30 07:56:00,Zone_North,Afternoon,222.97,66.47,918.22
2026-06-30 07:58:00,Zone_Central,Night,264.35,73.72,819.18
2026-06-30 08:00:00,Zone_West,Afternoon,201.34,53.29,740.21
2026-06-30 08:02:00,Zone_East,Morning,185.68,51.36,909.59
2026-06-30 08:04:00,Zone_Central,Afternoon,258.58,71.08,1371.92
2026-06-30 08:06:00,Zone_West,Night,238.79,56.62,812.98
2026-06-30 08:08:00,Zone_Central,Morning,271.84,83.96,868.77
2026-06-30 08:10:00,Zone_South,Night,270.42,63.06,863.39
2026-06-30 08:12:00,Zone_South,Night,181.17,49.46,984.23
2026-06-30 08:14:00,Zone_North,Afternoon,191.52,72.43,1274.8
2026-06-30 08:16:00,Zone_North,Night,160.96,57.25,921.7
2026-06-30 08:18:00,Zone_South,Morning,225.7,50.94,1244.92
2026-06-30 08:20:00,Zone_Central,Night,178.33,61.91,692.01
2026-06-30 08:22:00,Zone_South,Night,245.78,83.57,1315.93
2026-06-30 08:24:00,Zone_North,Afternoon,139.45,61.46,748.24
2026-06-30 08:26:00,Zone_South,Night,138.62,58.89,631.36
2026-06-30 08:28:00,Zone_South,Afternoon,152.71,62.78,726.68
2026-06-30 08:30:00,Zone_Central,Afternoon,133.49,45.48,752.6
2026-06-30 08:32:00,Zone_West,Morning,219.21,50.32,1006.8
2026-06-30 08:34:00,Zone_North,Morning,143.58,78.99,959.95
2026-06-30 08:36:00,Zone_Central,Morning,145.59,84.12,1172.7
2026-06-30 08:38:00,Zone_South,Morning,122.28,51.32,640.76
2026-06-30 08:40:00,Zone_South,Afternoon,245.13,66.42,998.17
2026-06-30 08:42:00,Zone_West,Night,249.97,83.65,865.98
2026-06-30 08:44:00,Zone_North,Morning,145.92,51.26,1104.57
2026-06-30 08:46:00,Zone_North,Morning,238.32,52.45,634.96
2026-06-30 08:48:00,Zone_East,Morning,189.37,82.07,627.95
2026-06-30 08:50:00,Zone_North,Night,158.34,73.23,941.8
2026-06-30 08:52:00,Zone_West,Morning,219.42,51.08,1249.07
2026-06-30 08:54:00,Zone_North,Night,148.56,60.74,1136.88
2026-06-30 08:56:00,Zone_East,Afternoon,241.1,47.25,613.36
2026-06-30 08:58:00,Zone_South,Afternoon,127.62,62.31,742.78
2026-06-30 09:00:00,Zone_South,Afternoon,273.46,65.11,781.39
2026-06-30 09:02:00,Zone_North,Morning,131.5,67.16,938.45
2026-06-30 09:04:00,Zone_East,Morning,212.71,70.9,1069.37
2026-06-30 09:06:00,Zone_South,Morning,264.35,58.07,773.17
2026-06-30 09:08:00,Zone_West,Morning,121.9,51.46,906.01
2026-06-30 09:10:00,Zone_South,Morning,199.76,45.52,1067.15
2026-06-30 09:12:00,Zone_South,Morning,176.0,77.85,906.75
2026-06-30 09:14:00,Zone_East,Night,212.85,70.47,714.54
2026-06-30 09:16:00,Zone_East,Afternoon,156.07,54.17,993.33
2026-06-30 09:18:00,Zone_Central,Morning,130.38,0.0,859.2
2026-06-30 09:20:00,Zone_West,Afternoon,220.15,77.06,1291.35
2026-06-30 09:22:00,Zone_East,Night,186.7,66.55,1220.5
2026-06-30 09:24:00,Zone_North,Night,219.6,57.01,752.22
2026-06-30 09:26:00,Zone_West,Morning,153.69,55.69,722.11
2026-06-30 09:28:00,Zone_West,Night,174.2,53.7,878.14
2026-06-30 09:30:00,Zone_East,Afternoon,209.87,77.95,929.74
2026-06-30 09:32:00,Zone_West,Morning,214.9,68.27,1345.61
2026-06-30 09:34:00,Zone_East,Morning,179.57,73.37,841.3
2026-06-30 09:36:00,Zone_South,Afternoon,164.81,79.4,1294.07
2026-06-30 09:38:00,Zone_Central,Morning,163.79,84.47,1004.25
2026-06-30 09:40:00,Zone_South,Morning,147.95,54.98,1308.5
2026-06-30 09:42:00,Zone_East,Afternoon,172.06,52.24,1161.56
2026-06-30 09:44:00,Zone_East,Morning,151.91,63.48,1166.71
2026-06-30 09:46:00,Zone_South,Morning,221.41,46.4,1015.04
2026-06-30 09:48:00,Zone_North,Afternoon,211.05,76.67,1272.24
2026-06-30 09:50:00,Zone_North,Night,181.21,80.35,803.54
2026-06-30 09:52:00,Zone_North,Afternoon,172.13,72.44,1325.88
2026-06-30 09:54:00,Zone_East,Morning,158.02,55.72,1109.42
2026-06-30 09:56:00,Zone_West,Afternoon,205.67,49.93,950.97
2026-06-30 09:58:00,Zone_East,Morning,267.02,60.29,1385.75
2026-06-30 10:00:00,Zone_West,Morning,229.71,78.33,1289.61
2026-06-30 10:02:00,Zone_South,Afternoon,239.11,58.91,1217.62
2026-06-30 10:04:00,Zone_Central,Afternoon,253.5,46.37,819.12
2026-06-30 10:06:00,Zone_West,Night,176.26,55.97,1378.99
2026-06-30 10:08:00,Zone_North,Morning,130.06,84.6,1194.39
2026-06-30 10:10:00,Zone_East,Afternoon,219.61,72.07,985.23
2026-06-30 10:12:00,Zone_South,Night,150.19,81.03,1337.44
2026-06-30 10:14:00,Zone_North,Night,211.05,75.99,729.75
2026-06-30 10:16:00,Zone_South,Morning,238.32,66.59,711.21
2026-06-30 10:18:00,Zone_Central,Afternoon,245.38,50.95,1050.97
2026-06-30 10:20:00,Zone_East,Morning,168.29,58.95,645.37
2026-06-30 10:22:00,Zone_East,Morning,201.99,68.35,1131.19
2026-06-30 10:24:00,Zone_Central,Afternoon,219.35,79.83,792.59
2026-06-30 10:26:00,Zone_East,Afternoon,251.12,55.75,695.22
2026-06-30 10:28:00,Zone_West,Morning,241.82,49.85,927.6
2026-06-30 10:30:00,Zone_South,Night,278.08,67.35,972.76
2026-06-30 10:32:00,Zone_North,Morning,121.29,52.06,736.39
2026-06-30 10:34:00,Zone_Central,Night,190.0,65.29,633.23
2026-06-30 10:36:00,Zone_West,Morning,160.97,55.54,931.24
2026-06-30 10:38:00,Zone_North,Afternoon,139.18,54.24,1207.62
2026-06-30 10:40:00,Zone_North,Night,203.0,60.97,1299.36
2026-06-30 10:42:00,Zone_Central,Afternoon,279.67,68.73,678.04
2026-06-30 10:44:00,Zone_West,Afternoon,148.9,66.81,1019.74
2026-06-30 10:46:00,Zone_North,Afternoon,126.15,54.79,810.72
2026-06-30 10:48:00,Zone_North,Afternoon,164.01,80.64,899.71
2026-06-30 10:50:00,Zone_West,Afternoon,253.58,49.4,1346.75
2026-06-30 10:52:00,Zone_East,Morning,167.02,46.58,881.66
2026-06-30 10:54:00,Zone_North,Night,129.1,69.11,892.28
2026-06-30 10:56:00,Zone_South,Morning,128.4,49.94,767.52
2026-06-30 10:58:00,Zone_West,Morning,188.39,65.2,1368.01
2026-06-30 11:00:00,Zone_North,Morning,269.09,83.07,965.19
2026-06-30 11:02:00,Zone_Central,Afternoon,0.0,72.94,1056.31
2026-06-30 11:04:00,Zone_South,Morning,188.35,69.7,962.53
2026-06-30 11:06:00,Zone_North,Night,136.31,67.99,802.34
2026-06-30 11:08:00,Zone_South,Morning,198.97,52.18,1248.33
2026-06-30 11:10:00,Zone_South,Afternoon,231.45,62.31,622.78
2026-06-30 11:12:00,Zone_East,Night,163.38,58.7,1152.19
2026-06-30 11:14:00,Zone_South,Night,167.47,83.12,1075.42
2026-06-30 11:16:00,Zone_East,Night,254.72,54.69,715.42
2026-06-30 11:18:00,Zone_West,Night,121.66,63.86,732.72
2026-06-30 11:20:00,Zone_East,Morning,221.84,82.52,1127.38
2026-06-30 11:22:00,Zone_Central,Afternoon,183.02,76.57,849.71
2026-06-30 11:24:00,Zone_North,Night,167.74,83.58,812.59
2026-06-30 11:26:00,Zone_West,Night,225.22,69.33,647.32
2026-06-30 11:28:00,Zone_West,Afternoon,253.55,58.35,1213.19
2026-06-30 11:30:00,Zone_Central,Morning,209.34,78.07,1306.14
2026-06-30 11:32:00,Zone_East,Night,124.98,56.66,1255.88
2026-06-30 11:34:00,Zone_North,Morning,193.82,51.59,972.83
2026-06-30 11:36:00,Zone_East,Morning,194.04,73.25,1027.17
2026-06-30 11:38:00,Zone_South,Morning,207.01,70.56,972.41
2026-06-30 11:40:00,Zone_East,Morning,227.35,80.16,738.28
2026-06-30 11:42:00,Zone_West,Night,123.09,83.48,1258.4
2026-06-30 11:44:00,Zone_North,Night,200.32,79.29,1238.68
2026-06-30 11:46:00,Zone_East,Morning,214.13,47.4,1221.89
2026-06-30 11:48:00,Zone_North,Morning,174.94,71.58,970.69
2026-06-30 11:50:00,Zone_North,Afternoon,226.94,76.39,1291.61
2026-06-30 11:52:00,Zone_South,Afternoon,156.51,84.28,1340.99
2026-06-30 11:54:00,Zone_South,Afternoon,170.78,59.99,862.68
2026-06-30 11:56:00,Zone_West,Night,274.04,51.8,779.76
2026-06-30 11:58:00,Zone_Central,Afternoon,175.69,79.12,971.41
2026-06-30 12:00:00,Zone_North,Night,175.44,57.7,743.46
2026-06-30 12:02:00,Zone_Central,Night,215.31,68.93,1307.2
2026-06-30 12:04:00,Zone_West,Night,275.36,63.84,870.39
2026-06-30 12:06:00,Zone_North,Night,277.29,61.09,1060.94
2026-06-30 12:08:00,Zone_North,Afternoon,212.75,74.3,1075.78
2026-06-30 12:10:00,Zone_Central,Morning,120.17,59.46,1011.99
2026-06-30 12:12:00,Zone_East,Morning,264.11,72.72,725.22
2026-06-30 12:14:00,Zone_South,Morning,211.24,65.11,1392.8
2026-06-30 12:16:00,Zone_East,Afternoon,178.56,57.99,738.08
2026-06-30 12:18:00,Zone_Central,Morning,252.67,57.76,1201.21
2026-06-30 12:20:00,Zone_South,Afternoon,183.97,74.95,1233.09
2026-06-30 12:22:00,Zone_East,Afternoon,125.45,57.58,716.13
2026-06-30 12:24:00,Zone_South,Afternoon,251.37,70.33,1346.53
2026-06-30 12:26:00,Zone_North,Morning,207.34,72.54,990.21
2026-06-30 12:28:00,Zone_East,Morning,174.1,71.34,1103.11
2026-06-30 12:30:00,Zone_South,Morning,160.14,69.13,1113.75
2026-06-30 12:32:00,Zone_South,Night,215.01,61.54,1003.96
2026-06-30 12:34:00,Zone_South,Afternoon,153.29,59.93,713.62
2026-06-30 12:36:00,Zone_East,Night,171.82,67.58,1201.4
2026-06-30 12:38:00,Zone_North,Afternoon,221.84,47.55,1065.43
2026-06-30 12:40:00,Zone_East,Morning,261.05,80.03,694.94
2026-06-30 12:42:00,Zone_Central,Afternoon,205.26,78.01,1160.26
2026-06-30 12:44:00,Zone_East,Afternoon,203.11,58.86,1162.21
2026-06-30 12:46:00,Zone_South,Night,242.09,67.67,1038.79
2026-06-30 12:48:00,Zone_North,Afternoon,226.3,82.29,672.44
2026-06-30 12:50:00,Zone_East,Morning,159.33,55.87,882.12
2026-06-30 12:52:00,Zone_East,Afternoon,258.69,74.7,640.74
2026-06-30 12:54:00,Zone_South,Afternoon,189.8,48.31,982.08
2026-06-30 12:56:00,Zone_North,Afternoon,127.07,65.93,1325.16
2026-06-30 12:58:00,Zone_North,Night,159.14,64.4,601.8
2026-06-30 13:00:00,Zone_Central,Afternoon,242.49,67.07,813.31
2026-06-30 13:02:00,Zone_East,Afternoon,131.06,69.65,1239.89
2026-06-30 13:04:00,Zone_North,Night,143.58,81.31,607.89
2026-06-30 13:06:00,Zone_North,Night,231.08,73.61,608.14
2026-06-30 13:08:00,Zone_West,Night,262.82,72.83,1088.65
2026-06-30 13:10:00,Zone_West,Night,221.4,68.46,1231.36
2026-06-30 13:12:00,Zone_North,Morning,155.57,70.32,1221.2
2026-06-30 13:14:00,Zone_Central,Morning,128.55,77.15,1223.66
2026-06-30 13:16:00,Zone_North,Afternoon,218.42,84.17,888.81
2026-06-30 13:18:00,Zone_South,Morning,127.58,76.81,1306.18
2026-06-30 13:20:00,Zone_East,Afternoon,218.04,73.3,610.27
2026-06-30 13:22:00,Zone_Central,Morning,156.09,50.42,849.75
2026-06-30 13:24:00,Zone_South,Night,264.74,77.68,869.75
2026-06-30 13:26:00,Zone_Central,Night,196.01,74.44,732.46
2026-06-30 13:28:00,Zone_South,Morning,155.83,75.82,868.98
2026-06-30 13:30:00,Zone_East,Morning,256.5,54.24,1068.71
2026-06-30 13:32:00,Zone_East,Afternoon,160.65,81.14,1016.22
2026-06-30 13:34:00,Zone_West,Afternoon,169.06,48.89,855.54
2026-06-30 13:36:00,Zone_South,Afternoon,253.48,55.14,1199.46
2026-06-30 13:38:00,Zone_West,Night,169.41,71.52,1171.83
2026-06-30 13:40:00,Zone_South,Night,185.63,71.95,972.41
2026-06-30 13:42:00,Zone_West,Night,194.1,57.53,858.58
2026-06-30 13:44:00,Zone_East,Night,138.62,73.06,830.02
2026-06-30 13:46:00,Zone_Central,Afternoon,126.22,60.52,703.08
2026-06-30 13:48:00,Zone_West,Night,235.93,45.01,1202.23
2026-06-30 13:50:00,Zone_South,Night,223.22,51.5,637.02
2026-06-30 13:52:00,Zone_South,Night,165.18,80.3,720.46
2026-06-30 13:54:00,Zone_East,Night,167.3,53.91,684.24
2026-06-30 13:56:00,Zone_South,Morning,271.2,49.52,1260.27
2026-06-30 13:58:00,Zone_North,Afternoon,278.03,72.29,635.21
2026-06-30 14:00:00,Zone_North,Afternoon,195.75,62.63,1131.7
2026-06-30 14:02:00,Zone_West,Night,248.39,76.86,635.58
2026-06-30 14:04:00,Zone_Central,Morning,237.87,79.46,1229.15
2026-06-30 14:06:00,Zone_East,Afternoon,167.57,78.84,1330.17
2026-06-30 14:08:00,Zone_West,Afternoon,129.37,57.52,989.47
2026-06-30 14:10:00,Zone_West,Night,142.81,65.22,1243.63
2026-06-30 14:12:00,Zone_North,Night,254.13,71.01,1165.13
